path,bytes,compressed_bytes,crc32,volume_index_zero_based
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/406.csv,1283504,501133,09628ba0,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/407.csv,1283452,501333,94c437ca,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/408.csv,1283548,501211,449a0459,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/409.csv,1283450,501538,0a668aa3,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/41.csv,1339362,470324,3f79f85d,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/410.csv,1283411,501068,e61e8da0,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/411.csv,1283188,501835,bf84e5dc,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/412.csv,1283308,501298,b291fa72,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/413.csv,1283693,501562,566de502,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/414.csv,1282496,501208,b06fffbf,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/415.csv,1281567,500117,a38c541b,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/416.csv,1281203,500439,aa1b1dd4,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/417.csv,1280742,500328,2da758a1,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/418.csv,1280892,500056,44ff7a3d,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/419.csv,1281743,500778,dd6a9933,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/42.csv,1340788,468753,652ec6c1,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/420.csv,1281608,499993,9f26a6ea,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/421.csv,1281935,500349,dc112adc,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/422.csv,1281457,499685,48fb3006,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/423.csv,1281957,499861,d106792a,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/424.csv,1281636,500300,792359e5,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/425.csv,1281337,500429,d0c5384f,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/426.csv,1281232,499704,34f7ab2e,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/427.csv,1280520,499074,0c89a005,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/428.csv,1281005,500122,2b16f0d0,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/429.csv,1281124,500012,227185a4,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/43.csv,1339019,471720,8dbc2eec,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/430.csv,1281007,499922,d7edf8ee,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/431.csv,1281113,500416,5a91a249,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/432.csv,1281552,500485,91171491,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/433.csv,1281429,500544,be1a0cd7,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/434.csv,1281726,500316,a09cd223,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/435.csv,1281748,500176,a664380e,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/436.csv,1282870,500764,1774b66d,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/437.csv,1282584,499880,c5df8359,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/438.csv,1283406,500662,1cd0fba1,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/439.csv,1283638,500197,c9e0d4c6,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/44.csv,1337001,470335,8083362a,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/440.csv,1284274,500612,c049839b,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/441.csv,1284045,499178,63769d89,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/442.csv,1284500,500528,ff2abba9,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/443.csv,1285175,499788,76d6af77,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/444.csv,1283897,499308,a95c9e91,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/445.csv,1284283,500507,4ebcf691,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/446.csv,1283649,500128,6dd6c2e7,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/447.csv,1285019,501004,382e1af4,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/448.csv,1285418,500396,d34f2f78,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/449.csv,1285381,500518,4636101d,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/45.csv,1339546,470342,3c3991da,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/450.csv,1285719,500175,abe5e0ed,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/451.csv,1286206,499873,66189625,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/452.csv,1287191,500378,f40a4c5f,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/453.csv,1286964,500501,858aa7f6,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/454.csv,1286384,500311,ae670789,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/455.csv,1286391,500073,4e8cd0b2,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/456.csv,1286776,499763,02d9c0cd,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/457.csv,1286730,499712,00da84d9,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/458.csv,1283866,499957,bbe86c57,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/459.csv,1283468,500355,292129e8,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/46.csv,1341184,470841,257320ea,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/460.csv,1283344,499514,aaaca651,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/461.csv,1282870,500125,f6f02854,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/462.csv,1282765,500103,934b5dc3,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/463.csv,1282815,500215,a9b927d4,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/464.csv,1283230,499973,a9cd80c3,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/465.csv,1281773,499582,e9bcfda1,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/466.csv,1282323,500183,774384e7,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/467.csv,1280911,499425,6b2cceb0,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/468.csv,1281427,499965,b5b44391,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/469.csv,1280582,499406,8c5a83e9,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/47.csv,1340106,469724,2e0e0947,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/470.csv,1281590,499487,4a13498e,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/471.csv,1281695,499732,2e8dc318,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/472.csv,1281571,500161,40c88c08,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/473.csv,1280620,499602,7286bdcd,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/474.csv,1282090,499858,b0359ce8,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/475.csv,1282579,500445,018fe4c2,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/476.csv,1282097,500418,e3c96db0,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/477.csv,1282738,499932,a018d568,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/478.csv,1282712,500338,3e0bc788,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/479.csv,1282472,499990,a7f42dee,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/48.csv,1339409,469515,9d0d83ac,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/480.csv,1282777,501224,b36666f2,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/481.csv,1283354,500333,aaa938d7,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/482.csv,1281832,500733,c4d0a7f1,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/483.csv,1283516,500202,e0234732,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/484.csv,1282211,500815,711b85d5,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/485.csv,1282793,500589,e9a4e7fc,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/486.csv,1284181,500072,bfc2830a,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/487.csv,1283768,499355,93825c34,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/488.csv,1283886,499735,fcc0b15c,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/489.csv,1282989,500615,61235aa8,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/49.csv,1338880,469086,06e04083,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/490.csv,1284472,499841,40a72ec1,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/491.csv,1284046,500011,17d71ca3,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/492.csv,1284296,499732,7b11d936,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/493.csv,1284562,499673,06d68633,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/494.csv,1283972,499741,3952eed6,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/495.csv,1281687,500046,7bd4102a,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/496.csv,1282214,499385,2c410331,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/497.csv,1278367,499785,df8ce5ea,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/498.csv,1281310,500309,f3fe83d1,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/499.csv,1282022,499871,35ea4649,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/5.csv,1336283,476400,26f49e59,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/50.csv,1340171,469110,a60bfcee,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/500.csv,1280695,499707,76dfed1a,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/501.csv,1281149,499720,18eebceb,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/502.csv,1280447,499776,9188d1c5,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/503.csv,1281114,499537,97eb6626,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/504.csv,1281135,499738,ff9f4008,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/505.csv,1280176,500264,881dea48,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/506.csv,1278970,500003,8c25ddfb,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/507.csv,1279343,499873,298cca10,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/508.csv,1279917,500036,3fa16817,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/509.csv,1278946,499543,360c80ef,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/51.csv,1340757,470289,f43f1cd8,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/510.csv,1281181,500047,18b10ef8,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/511.csv,1278052,499920,00a56244,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/512.csv,1277922,500132,6290d1bb,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/513.csv,1277907,500777,17679e14,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/514.csv,1279074,500281,25718d5e,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/515.csv,1276762,500832,9cc75664,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/516.csv,1277667,499989,a5f12893,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/517.csv,1276865,500350,ee2ab3bb,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/518.csv,1275483,500689,8faedad3,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/519.csv,1276543,500766,373dbfad,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/52.csv,1341368,468197,1b4d1345,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/520.csv,1275544,500011,7108a43b,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/521.csv,1276240,499972,b1e55b24,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/522.csv,1276692,500433,e0da7e85,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/523.csv,1276266,500079,11435bbd,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/524.csv,1276485,500339,b56489ca,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/525.csv,1275946,500016,37bdba9f,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/526.csv,1275640,500385,e0a8026e,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/527.csv,1276001,500630,72f90528,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/528.csv,1277203,499993,5ccf4e5f,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/529.csv,1276751,500599,a5199b8c,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/53.csv,1339539,471435,8675548c,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/530.csv,1276814,500696,709fbad3,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/531.csv,1277024,499562,70f741fd,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/532.csv,1279826,499528,2a7fc191,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/533.csv,1276702,500134,c10a2f6d,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/54.csv,1338382,469761,77923f76,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/55.csv,1341315,467976,a00a9de8,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/56.csv,1339250,469570,5259b256,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/57.csv,1338703,469737,ab6d0173,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/58.csv,1341064,468807,2a47cd81,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/59.csv,1339129,470401,fa9bed07,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/6.csv,1338538,473570,8fddab0c,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/60.csv,1341315,470607,636e7b40,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/61.csv,1339759,470223,a230680e,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/62.csv,1338784,470513,89e59982,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/63.csv,1339136,471055,53f6792f,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/64.csv,1338410,470748,3c0586c2,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/65.csv,1339337,472262,799e356d,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/66.csv,1337954,469815,3f422176,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/67.csv,1339287,470351,fca24b5c,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/68.csv,1338256,471041,977acb99,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/69.csv,1339820,469966,16b10b0d,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/7.csv,1336711,475320,d452529f,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/70.csv,1338560,470861,9a7b3eb4,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/71.csv,1338667,470608,104bf2b6,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/72.csv,1338903,470375,8732e82f,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/73.csv,1340974,468241,e8d3aba6,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/74.csv,1341229,469698,c2f916aa,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/75.csv,1338632,470268,5b09e7ee,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/76.csv,1338878,470099,0fb3c0c3,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/77.csv,1335537,476303,da20d50a,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/78.csv,1341093,470152,e002d5de,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/79.csv,1338683,471927,0103ccd8,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/8.csv,1337942,473539,ed1e7a8c,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/80.csv,1338928,472354,fb13fade,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/81.csv,1337906,472042,139ab861,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/82.csv,1339644,471595,4e9c6ff6,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/83.csv,1336985,472265,79cafee8,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/84.csv,1340025,471884,bc2e75c2,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/85.csv,1339451,471205,10af3665,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/86.csv,1338479,471784,b0e8dd18,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/87.csv,1337526,471811,41636ab6,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/88.csv,1338079,471751,82c4c605,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/89.csv,1339488,473045,fb1a7c62,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/9.csv,1337649,474145,a77a9b1f,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/90.csv,1338826,472562,c0b79b0f,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/91.csv,1339056,472340,df3cdb9d,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/92.csv,1337020,471896,fb5fcd8c,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/93.csv,1338419,473101,3f29596b,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/94.csv,1337709,473476,a7c36338,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/95.csv,1335364,473937,53a7cd96,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/96.csv,1335810,476461,616e7006,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/97.csv,1338244,474444,d1d19158,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/98.csv,1338059,472696,0e0fc8ed,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_3/99.csv,1337517,475763,0894a01d,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/1.csv,1335846,476738,1c5cb5e0,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/10.csv,1332891,480609,15a65cbe,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/11.csv,1332422,480611,44341119,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/12.csv,1332463,481276,708f9c3e,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/13.csv,1331642,482177,a6ec57ee,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/14.csv,1331741,482239,880cb65a,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/15.csv,1331828,481905,e698c440,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/16.csv,1330275,483387,ae057c2a,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/17.csv,1330374,483322,44f87d1c,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/18.csv,1330071,483853,96b0c8ce,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/19.csv,1330891,482985,13427b78,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/2.csv,1336300,475939,940a8bf9,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/20.csv,1329936,484794,32f727f1,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/21.csv,1329995,484009,a01632a7,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/22.csv,1329890,484919,03ab87f9,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/23.csv,1330347,483835,85df58c7,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/24.csv,1329599,485037,aaf122a8,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/25.csv,1329179,484710,0a4ac349,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/26.csv,1329601,485741,45e82aab,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/27.csv,1329053,484916,0f7cdf30,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/28.csv,1329732,484399,24f9843c,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/29.csv,1329402,485208,c87bee83,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/3.csv,1336726,475875,0924fc9e,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/30.csv,1329566,484626,7a4f5e8a,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/31.csv,1304420,498367,faecc2bd,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/32.csv,1289779,499234,7ac6c6a7,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/33.csv,1288788,498681,825530f8,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/34.csv,1280425,499312,132a95af,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/35.csv,1276206,498457,aebc8c12,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/36.csv,1277785,499169,daa35e6c,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/37.csv,1275958,499677,d3ba6604,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/38.csv,1275111,500330,c49231d9,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/39.csv,1272968,499779,4383d981,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/4.csv,1335895,476900,52dc6d08,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/40.csv,1271767,499452,9a2a72d2,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/41.csv,1271780,499323,7ba71550,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/42.csv,1273042,500181,4870c99c,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/5.csv,1336349,476805,28af01cd,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/6.csv,1334057,478968,24fc0e24,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/7.csv,1335196,478340,498001ad,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/8.csv,1334756,478883,ca7f0e2b,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_4/9.csv,1333902,479350,dc3bdaaa,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_5/1.csv,1317146,495914,347f5ff1,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_5/10.csv,1318341,496626,1069f01e,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_5/100.csv,1321617,492637,b8fd0c10,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_5/101.csv,1323030,491507,f0ce828f,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_5/102.csv,1322809,492653,715cb3bd,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_5/103.csv,1323118,492503,331067f9,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_5/104.csv,1321823,491425,13781e98,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_5/105.csv,1322980,491502,fa81b8d0,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_5/106.csv,1322720,492495,30d14ee4,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_5/107.csv,1322911,492632,b5e4be70,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_5/108.csv,1322427,491999,6df5fd48,1
XJTU-SY_Bearing_Datasets/37.5Hz11kN/Bearing2_5/109.csv,1323425,490693,c3d2cc86,1
