source_csv,baseline,model,n_real,seed,fold,heldout_file_id,true_class,pred_class,count
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,6,file_id_2,2,lead_screw_anomaly,lead_screw_anomaly,49
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,6,file_id_2,2,lead_screw_anomaly,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,6,file_id_2,2,base_imbalance,normal_machining,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,6,file_id_2,2,base_imbalance,lead_screw_anomaly,2
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,6,file_id_2,2,base_imbalance,base_imbalance,209
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,7,file_id_2,2,normal_machining,normal_machining,172
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,7,file_id_2,2,normal_machining,lead_screw_anomaly,3
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,7,file_id_2,2,normal_machining,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,7,file_id_2,2,lead_screw_anomaly,normal_machining,5
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,7,file_id_2,2,lead_screw_anomaly,lead_screw_anomaly,54
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,7,file_id_2,2,lead_screw_anomaly,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,7,file_id_2,2,base_imbalance,normal_machining,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,7,file_id_2,2,base_imbalance,lead_screw_anomaly,2
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,7,file_id_2,2,base_imbalance,base_imbalance,209
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,8,file_id_2,2,normal_machining,normal_machining,169
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,8,file_id_2,2,normal_machining,lead_screw_anomaly,4
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,8,file_id_2,2,normal_machining,base_imbalance,2
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,8,file_id_2,2,lead_screw_anomaly,normal_machining,1
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,8,file_id_2,2,lead_screw_anomaly,lead_screw_anomaly,58
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,8,file_id_2,2,lead_screw_anomaly,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,8,file_id_2,2,base_imbalance,normal_machining,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,8,file_id_2,2,base_imbalance,lead_screw_anomaly,4
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,8,file_id_2,2,base_imbalance,base_imbalance,207
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,9,file_id_2,2,normal_machining,normal_machining,171
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,9,file_id_2,2,normal_machining,lead_screw_anomaly,3
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,9,file_id_2,2,normal_machining,base_imbalance,1
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,9,file_id_2,2,lead_screw_anomaly,normal_machining,2
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,9,file_id_2,2,lead_screw_anomaly,lead_screw_anomaly,57
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,9,file_id_2,2,lead_screw_anomaly,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,9,file_id_2,2,base_imbalance,normal_machining,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,9,file_id_2,2,base_imbalance,lead_screw_anomaly,3
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,50,9,file_id_2,2,base_imbalance,base_imbalance,208
mt_private_trainonly_lofo_features.csv,majority,majority,full,0,file_id_4,4,normal_machining,normal_machining,0
mt_private_trainonly_lofo_features.csv,majority,majority,full,0,file_id_4,4,normal_machining,lead_screw_anomaly,0
mt_private_trainonly_lofo_features.csv,majority,majority,full,0,file_id_4,4,normal_machining,base_imbalance,115
mt_private_trainonly_lofo_features.csv,majority,majority,full,0,file_id_4,4,lead_screw_anomaly,normal_machining,0
mt_private_trainonly_lofo_features.csv,majority,majority,full,0,file_id_4,4,lead_screw_anomaly,lead_screw_anomaly,0
mt_private_trainonly_lofo_features.csv,majority,majority,full,0,file_id_4,4,lead_screw_anomaly,base_imbalance,71
mt_private_trainonly_lofo_features.csv,majority,majority,full,0,file_id_4,4,base_imbalance,normal_machining,0
mt_private_trainonly_lofo_features.csv,majority,majority,full,0,file_id_4,4,base_imbalance,lead_screw_anomaly,0
mt_private_trainonly_lofo_features.csv,majority,majority,full,0,file_id_4,4,base_imbalance,base_imbalance,115
mt_private_trainonly_lofo_features.csv,window_position_only,extra_trees,full,0,file_id_4,4,normal_machining,normal_machining,0
mt_private_trainonly_lofo_features.csv,window_position_only,extra_trees,full,0,file_id_4,4,normal_machining,lead_screw_anomaly,115
mt_private_trainonly_lofo_features.csv,window_position_only,extra_trees,full,0,file_id_4,4,normal_machining,base_imbalance,0
mt_private_trainonly_lofo_features.csv,window_position_only,extra_trees,full,0,file_id_4,4,lead_screw_anomaly,normal_machining,0
mt_private_trainonly_lofo_features.csv,window_position_only,extra_trees,full,0,file_id_4,4,lead_screw_anomaly,lead_screw_anomaly,71
mt_private_trainonly_lofo_features.csv,window_position_only,extra_trees,full,0,file_id_4,4,lead_screw_anomaly,base_imbalance,0
mt_private_trainonly_lofo_features.csv,window_position_only,extra_trees,full,0,file_id_4,4,base_imbalance,normal_machining,0
mt_private_trainonly_lofo_features.csv,window_position_only,extra_trees,full,0,file_id_4,4,base_imbalance,lead_screw_anomaly,115
mt_private_trainonly_lofo_features.csv,window_position_only,extra_trees,full,0,file_id_4,4,base_imbalance,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,full,0,file_id_4,4,normal_machining,normal_machining,113
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,full,0,file_id_4,4,normal_machining,lead_screw_anomaly,2
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,full,0,file_id_4,4,normal_machining,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,full,0,file_id_4,4,lead_screw_anomaly,normal_machining,21
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,full,0,file_id_4,4,lead_screw_anomaly,lead_screw_anomaly,50
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,full,0,file_id_4,4,lead_screw_anomaly,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,full,0,file_id_4,4,base_imbalance,normal_machining,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,full,0,file_id_4,4,base_imbalance,lead_screw_anomaly,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,full,0,file_id_4,4,base_imbalance,base_imbalance,115
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,0,file_id_4,4,normal_machining,normal_machining,108
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,0,file_id_4,4,normal_machining,lead_screw_anomaly,5
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,0,file_id_4,4,normal_machining,base_imbalance,2
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,0,file_id_4,4,lead_screw_anomaly,normal_machining,26
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,0,file_id_4,4,lead_screw_anomaly,lead_screw_anomaly,45
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,0,file_id_4,4,lead_screw_anomaly,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,0,file_id_4,4,base_imbalance,normal_machining,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,0,file_id_4,4,base_imbalance,lead_screw_anomaly,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,0,file_id_4,4,base_imbalance,base_imbalance,115
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,1,file_id_4,4,normal_machining,normal_machining,93
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,1,file_id_4,4,normal_machining,lead_screw_anomaly,21
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,1,file_id_4,4,normal_machining,base_imbalance,1
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,1,file_id_4,4,lead_screw_anomaly,normal_machining,22
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,1,file_id_4,4,lead_screw_anomaly,lead_screw_anomaly,49
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,1,file_id_4,4,lead_screw_anomaly,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,1,file_id_4,4,base_imbalance,normal_machining,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,1,file_id_4,4,base_imbalance,lead_screw_anomaly,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,1,file_id_4,4,base_imbalance,base_imbalance,115
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,2,file_id_4,4,normal_machining,normal_machining,113
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,2,file_id_4,4,normal_machining,lead_screw_anomaly,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,2,file_id_4,4,normal_machining,base_imbalance,2
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,2,file_id_4,4,lead_screw_anomaly,normal_machining,26
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,2,file_id_4,4,lead_screw_anomaly,lead_screw_anomaly,45
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,2,file_id_4,4,lead_screw_anomaly,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,2,file_id_4,4,base_imbalance,normal_machining,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,2,file_id_4,4,base_imbalance,lead_screw_anomaly,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,2,file_id_4,4,base_imbalance,base_imbalance,115
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,3,file_id_4,4,normal_machining,normal_machining,109
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,3,file_id_4,4,normal_machining,lead_screw_anomaly,5
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,3,file_id_4,4,normal_machining,base_imbalance,1
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,3,file_id_4,4,lead_screw_anomaly,normal_machining,31
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,3,file_id_4,4,lead_screw_anomaly,lead_screw_anomaly,40
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,3,file_id_4,4,lead_screw_anomaly,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,3,file_id_4,4,base_imbalance,normal_machining,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,3,file_id_4,4,base_imbalance,lead_screw_anomaly,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,3,file_id_4,4,base_imbalance,base_imbalance,115
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,4,file_id_4,4,normal_machining,normal_machining,104
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,4,file_id_4,4,normal_machining,lead_screw_anomaly,11
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,4,file_id_4,4,normal_machining,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,4,file_id_4,4,lead_screw_anomaly,normal_machining,8
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,4,file_id_4,4,lead_screw_anomaly,lead_screw_anomaly,63
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,4,file_id_4,4,lead_screw_anomaly,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,4,file_id_4,4,base_imbalance,normal_machining,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,4,file_id_4,4,base_imbalance,lead_screw_anomaly,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,4,file_id_4,4,base_imbalance,base_imbalance,115
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,5,file_id_4,4,normal_machining,normal_machining,93
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,5,file_id_4,4,normal_machining,lead_screw_anomaly,21
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,5,file_id_4,4,normal_machining,base_imbalance,1
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,5,file_id_4,4,lead_screw_anomaly,normal_machining,23
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,5,file_id_4,4,lead_screw_anomaly,lead_screw_anomaly,48
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,5,file_id_4,4,lead_screw_anomaly,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,5,file_id_4,4,base_imbalance,normal_machining,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,5,file_id_4,4,base_imbalance,lead_screw_anomaly,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,5,file_id_4,4,base_imbalance,base_imbalance,115
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,6,file_id_4,4,normal_machining,normal_machining,80
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,6,file_id_4,4,normal_machining,lead_screw_anomaly,33
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,6,file_id_4,4,normal_machining,base_imbalance,2
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,6,file_id_4,4,lead_screw_anomaly,normal_machining,23
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,6,file_id_4,4,lead_screw_anomaly,lead_screw_anomaly,48
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,6,file_id_4,4,lead_screw_anomaly,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,6,file_id_4,4,base_imbalance,normal_machining,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,6,file_id_4,4,base_imbalance,lead_screw_anomaly,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,6,file_id_4,4,base_imbalance,base_imbalance,115
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,7,file_id_4,4,normal_machining,normal_machining,114
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,7,file_id_4,4,normal_machining,lead_screw_anomaly,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,7,file_id_4,4,normal_machining,base_imbalance,1
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,7,file_id_4,4,lead_screw_anomaly,normal_machining,20
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,7,file_id_4,4,lead_screw_anomaly,lead_screw_anomaly,51
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,7,file_id_4,4,lead_screw_anomaly,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,7,file_id_4,4,base_imbalance,normal_machining,1
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,7,file_id_4,4,base_imbalance,lead_screw_anomaly,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,7,file_id_4,4,base_imbalance,base_imbalance,114
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,8,file_id_4,4,normal_machining,normal_machining,105
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,8,file_id_4,4,normal_machining,lead_screw_anomaly,9
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,8,file_id_4,4,normal_machining,base_imbalance,1
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,8,file_id_4,4,lead_screw_anomaly,normal_machining,20
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,8,file_id_4,4,lead_screw_anomaly,lead_screw_anomaly,51
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,8,file_id_4,4,lead_screw_anomaly,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,8,file_id_4,4,base_imbalance,normal_machining,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,8,file_id_4,4,base_imbalance,lead_screw_anomaly,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,8,file_id_4,4,base_imbalance,base_imbalance,115
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,9,file_id_4,4,normal_machining,normal_machining,104
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,9,file_id_4,4,normal_machining,lead_screw_anomaly,10
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,9,file_id_4,4,normal_machining,base_imbalance,1
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,9,file_id_4,4,lead_screw_anomaly,normal_machining,23
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,9,file_id_4,4,lead_screw_anomaly,lead_screw_anomaly,46
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,9,file_id_4,4,lead_screw_anomaly,base_imbalance,2
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,9,file_id_4,4,base_imbalance,normal_machining,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,9,file_id_4,4,base_imbalance,lead_screw_anomaly,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,10,9,file_id_4,4,base_imbalance,base_imbalance,115
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,0,file_id_4,4,normal_machining,normal_machining,104
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,0,file_id_4,4,normal_machining,lead_screw_anomaly,11
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,0,file_id_4,4,normal_machining,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,0,file_id_4,4,lead_screw_anomaly,normal_machining,8
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,0,file_id_4,4,lead_screw_anomaly,lead_screw_anomaly,63
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,0,file_id_4,4,lead_screw_anomaly,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,0,file_id_4,4,base_imbalance,normal_machining,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,0,file_id_4,4,base_imbalance,lead_screw_anomaly,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,0,file_id_4,4,base_imbalance,base_imbalance,115
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,1,file_id_4,4,normal_machining,normal_machining,101
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,1,file_id_4,4,normal_machining,lead_screw_anomaly,14
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,1,file_id_4,4,normal_machining,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,1,file_id_4,4,lead_screw_anomaly,normal_machining,14
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,1,file_id_4,4,lead_screw_anomaly,lead_screw_anomaly,55
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,1,file_id_4,4,lead_screw_anomaly,base_imbalance,2
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,1,file_id_4,4,base_imbalance,normal_machining,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,1,file_id_4,4,base_imbalance,lead_screw_anomaly,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,1,file_id_4,4,base_imbalance,base_imbalance,115
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,2,file_id_4,4,normal_machining,normal_machining,110
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,2,file_id_4,4,normal_machining,lead_screw_anomaly,3
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,2,file_id_4,4,normal_machining,base_imbalance,2
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,2,file_id_4,4,lead_screw_anomaly,normal_machining,34
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,2,file_id_4,4,lead_screw_anomaly,lead_screw_anomaly,37
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,2,file_id_4,4,lead_screw_anomaly,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,2,file_id_4,4,base_imbalance,normal_machining,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,2,file_id_4,4,base_imbalance,lead_screw_anomaly,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,2,file_id_4,4,base_imbalance,base_imbalance,115
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,3,file_id_4,4,normal_machining,normal_machining,108
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,3,file_id_4,4,normal_machining,lead_screw_anomaly,5
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,3,file_id_4,4,normal_machining,base_imbalance,2
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,3,file_id_4,4,lead_screw_anomaly,normal_machining,25
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,3,file_id_4,4,lead_screw_anomaly,lead_screw_anomaly,46
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,3,file_id_4,4,lead_screw_anomaly,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,3,file_id_4,4,base_imbalance,normal_machining,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,3,file_id_4,4,base_imbalance,lead_screw_anomaly,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,3,file_id_4,4,base_imbalance,base_imbalance,115
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,4,file_id_4,4,normal_machining,normal_machining,111
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,4,file_id_4,4,normal_machining,lead_screw_anomaly,4
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,4,file_id_4,4,normal_machining,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,4,file_id_4,4,lead_screw_anomaly,normal_machining,21
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,4,file_id_4,4,lead_screw_anomaly,lead_screw_anomaly,50
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,4,file_id_4,4,lead_screw_anomaly,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,4,file_id_4,4,base_imbalance,normal_machining,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,4,file_id_4,4,base_imbalance,lead_screw_anomaly,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,4,file_id_4,4,base_imbalance,base_imbalance,115
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,5,file_id_4,4,normal_machining,normal_machining,114
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,5,file_id_4,4,normal_machining,lead_screw_anomaly,1
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,5,file_id_4,4,normal_machining,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,5,file_id_4,4,lead_screw_anomaly,normal_machining,22
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,5,file_id_4,4,lead_screw_anomaly,lead_screw_anomaly,49
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,5,file_id_4,4,lead_screw_anomaly,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,5,file_id_4,4,base_imbalance,normal_machining,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,5,file_id_4,4,base_imbalance,lead_screw_anomaly,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,5,file_id_4,4,base_imbalance,base_imbalance,115
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,6,file_id_4,4,normal_machining,normal_machining,89
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,6,file_id_4,4,normal_machining,lead_screw_anomaly,26
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,6,file_id_4,4,normal_machining,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,6,file_id_4,4,lead_screw_anomaly,normal_machining,11
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,6,file_id_4,4,lead_screw_anomaly,lead_screw_anomaly,60
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,6,file_id_4,4,lead_screw_anomaly,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,6,file_id_4,4,base_imbalance,normal_machining,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,6,file_id_4,4,base_imbalance,lead_screw_anomaly,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,6,file_id_4,4,base_imbalance,base_imbalance,115
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,7,file_id_4,4,normal_machining,normal_machining,112
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,7,file_id_4,4,normal_machining,lead_screw_anomaly,3
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,7,file_id_4,4,normal_machining,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,7,file_id_4,4,lead_screw_anomaly,normal_machining,18
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,7,file_id_4,4,lead_screw_anomaly,lead_screw_anomaly,53
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,7,file_id_4,4,lead_screw_anomaly,base_imbalance,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,7,file_id_4,4,base_imbalance,normal_machining,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,7,file_id_4,4,base_imbalance,lead_screw_anomaly,0
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,7,file_id_4,4,base_imbalance,base_imbalance,115
mt_private_trainonly_lofo_features.csv,signal_feature_only,extra_trees,25,8,file_id_4,4,normal_machining,normal_machining,112
