sample_id,split,raw_class_id,class_name,display_name,source_file,file_id,window_index,start,end,n_rows,window_count_in_file
1_5_w0002,train,1,normal_machining,Normal machining,1_5_pre.csv,5,2,2048,4096,126976,123
1_5_w0003,train,1,normal_machining,Normal machining,1_5_pre.csv,5,3,3072,5120,126976,123
1_5_w0004,train,1,normal_machining,Normal machining,1_5_pre.csv,5,4,4096,6144,126976,123
1_5_w0005,train,1,normal_machining,Normal machining,1_5_pre.csv,5,5,5120,7168,126976,123
1_5_w0006,train,1,normal_machining,Normal machining,1_5_pre.csv,5,6,6144,8192,126976,123
1_5_w0007,train,1,normal_machining,Normal machining,1_5_pre.csv,5,7,7168,9216,126976,123
1_5_w0008,train,1,normal_machining,Normal machining,1_5_pre.csv,5,8,8192,10240,126976,123
1_5_w0009,train,1,normal_machining,Normal machining,1_5_pre.csv,5,9,9216,11264,126976,123
1_5_w0010,train,1,normal_machining,Normal machining,1_5_pre.csv,5,10,10240,12288,126976,123
1_5_w0011,train,1,normal_machining,Normal machining,1_5_pre.csv,5,11,11264,13312,126976,123
1_5_w0012,train,1,normal_machining,Normal machining,1_5_pre.csv,5,12,12288,14336,126976,123
1_5_w0013,train,1,normal_machining,Normal machining,1_5_pre.csv,5,13,13312,15360,126976,123
1_5_w0014,train,1,normal_machining,Normal machining,1_5_pre.csv,5,14,14336,16384,126976,123
1_5_w0015,train,1,normal_machining,Normal machining,1_5_pre.csv,5,15,15360,17408,126976,123
1_5_w0016,train,1,normal_machining,Normal machining,1_5_pre.csv,5,16,16384,18432,126976,123
1_5_w0017,train,1,normal_machining,Normal machining,1_5_pre.csv,5,17,17408,19456,126976,123
1_5_w0018,train,1,normal_machining,Normal machining,1_5_pre.csv,5,18,18432,20480,126976,123
1_5_w0019,train,1,normal_machining,Normal machining,1_5_pre.csv,5,19,19456,21504,126976,123
1_5_w0020,train,1,normal_machining,Normal machining,1_5_pre.csv,5,20,20480,22528,126976,123
1_5_w0021,train,1,normal_machining,Normal machining,1_5_pre.csv,5,21,21504,23552,126976,123
1_5_w0022,train,1,normal_machining,Normal machining,1_5_pre.csv,5,22,22528,24576,126976,123
1_5_w0023,train,1,normal_machining,Normal machining,1_5_pre.csv,5,23,23552,25600,126976,123
1_5_w0024,train,1,normal_machining,Normal machining,1_5_pre.csv,5,24,24576,26624,126976,123
1_5_w0025,train,1,normal_machining,Normal machining,1_5_pre.csv,5,25,25600,27648,126976,123
1_5_w0026,train,1,normal_machining,Normal machining,1_5_pre.csv,5,26,26624,28672,126976,123
1_5_w0027,train,1,normal_machining,Normal machining,1_5_pre.csv,5,27,27648,29696,126976,123
1_5_w0028,train,1,normal_machining,Normal machining,1_5_pre.csv,5,28,28672,30720,126976,123
1_5_w0029,train,1,normal_machining,Normal machining,1_5_pre.csv,5,29,29696,31744,126976,123
1_5_w0030,train,1,normal_machining,Normal machining,1_5_pre.csv,5,30,30720,32768,126976,123
1_5_w0031,train,1,normal_machining,Normal machining,1_5_pre.csv,5,31,31744,33792,126976,123
1_5_w0032,train,1,normal_machining,Normal machining,1_5_pre.csv,5,32,32768,34816,126976,123
1_5_w0033,train,1,normal_machining,Normal machining,1_5_pre.csv,5,33,33792,35840,126976,123
1_5_w0034,train,1,normal_machining,Normal machining,1_5_pre.csv,5,34,34816,36864,126976,123
1_5_w0035,train,1,normal_machining,Normal machining,1_5_pre.csv,5,35,35840,37888,126976,123
1_5_w0036,train,1,normal_machining,Normal machining,1_5_pre.csv,5,36,36864,38912,126976,123
1_5_w0037,train,1,normal_machining,Normal machining,1_5_pre.csv,5,37,37888,39936,126976,123
1_5_w0038,train,1,normal_machining,Normal machining,1_5_pre.csv,5,38,38912,40960,126976,123
1_5_w0039,train,1,normal_machining,Normal machining,1_5_pre.csv,5,39,39936,41984,126976,123
1_5_w0040,train,1,normal_machining,Normal machining,1_5_pre.csv,5,40,40960,43008,126976,123
1_5_w0041,train,1,normal_machining,Normal machining,1_5_pre.csv,5,41,41984,44032,126976,123
1_5_w0042,train,1,normal_machining,Normal machining,1_5_pre.csv,5,42,43008,45056,126976,123
1_5_w0043,train,1,normal_machining,Normal machining,1_5_pre.csv,5,43,44032,46080,126976,123
1_5_w0044,train,1,normal_machining,Normal machining,1_5_pre.csv,5,44,45056,47104,126976,123
1_5_w0045,train,1,normal_machining,Normal machining,1_5_pre.csv,5,45,46080,48128,126976,123
1_5_w0046,train,1,normal_machining,Normal machining,1_5_pre.csv,5,46,47104,49152,126976,123
1_5_w0047,train,1,normal_machining,Normal machining,1_5_pre.csv,5,47,48128,50176,126976,123
1_5_w0048,train,1,normal_machining,Normal machining,1_5_pre.csv,5,48,49152,51200,126976,123
1_5_w0049,train,1,normal_machining,Normal machining,1_5_pre.csv,5,49,50176,52224,126976,123
1_5_w0050,train,1,normal_machining,Normal machining,1_5_pre.csv,5,50,51200,53248,126976,123
1_5_w0051,train,1,normal_machining,Normal machining,1_5_pre.csv,5,51,52224,54272,126976,123
1_5_w0052,train,1,normal_machining,Normal machining,1_5_pre.csv,5,52,53248,55296,126976,123
1_5_w0053,train,1,normal_machining,Normal machining,1_5_pre.csv,5,53,54272,56320,126976,123
1_5_w0054,train,1,normal_machining,Normal machining,1_5_pre.csv,5,54,55296,57344,126976,123
1_5_w0055,train,1,normal_machining,Normal machining,1_5_pre.csv,5,55,56320,58368,126976,123
1_5_w0056,train,1,normal_machining,Normal machining,1_5_pre.csv,5,56,57344,59392,126976,123
1_5_w0057,train,1,normal_machining,Normal machining,1_5_pre.csv,5,57,58368,60416,126976,123
1_5_w0058,train,1,normal_machining,Normal machining,1_5_pre.csv,5,58,59392,61440,126976,123
1_5_w0059,train,1,normal_machining,Normal machining,1_5_pre.csv,5,59,60416,62464,126976,123
1_5_w0060,train,1,normal_machining,Normal machining,1_5_pre.csv,5,60,61440,63488,126976,123
1_5_w0061,train,1,normal_machining,Normal machining,1_5_pre.csv,5,61,62464,64512,126976,123
1_5_w0062,train,1,normal_machining,Normal machining,1_5_pre.csv,5,62,63488,65536,126976,123
1_5_w0063,train,1,normal_machining,Normal machining,1_5_pre.csv,5,63,64512,66560,126976,123
1_5_w0064,train,1,normal_machining,Normal machining,1_5_pre.csv,5,64,65536,67584,126976,123
1_5_w0065,train,1,normal_machining,Normal machining,1_5_pre.csv,5,65,66560,68608,126976,123
1_5_w0066,train,1,normal_machining,Normal machining,1_5_pre.csv,5,66,67584,69632,126976,123
1_5_w0067,train,1,normal_machining,Normal machining,1_5_pre.csv,5,67,68608,70656,126976,123
1_5_w0068,train,1,normal_machining,Normal machining,1_5_pre.csv,5,68,69632,71680,126976,123
1_5_w0069,train,1,normal_machining,Normal machining,1_5_pre.csv,5,69,70656,72704,126976,123
1_5_w0070,train,1,normal_machining,Normal machining,1_5_pre.csv,5,70,71680,73728,126976,123
1_5_w0071,train,1,normal_machining,Normal machining,1_5_pre.csv,5,71,72704,74752,126976,123
1_5_w0072,train,1,normal_machining,Normal machining,1_5_pre.csv,5,72,73728,75776,126976,123
1_5_w0073,train,1,normal_machining,Normal machining,1_5_pre.csv,5,73,74752,76800,126976,123
1_5_w0074,train,1,normal_machining,Normal machining,1_5_pre.csv,5,74,75776,77824,126976,123
1_5_w0075,train,1,normal_machining,Normal machining,1_5_pre.csv,5,75,76800,78848,126976,123
1_5_w0076,train,1,normal_machining,Normal machining,1_5_pre.csv,5,76,77824,79872,126976,123
1_5_w0077,train,1,normal_machining,Normal machining,1_5_pre.csv,5,77,78848,80896,126976,123
1_5_w0078,train,1,normal_machining,Normal machining,1_5_pre.csv,5,78,79872,81920,126976,123
1_5_w0079,train,1,normal_machining,Normal machining,1_5_pre.csv,5,79,80896,82944,126976,123
1_5_w0080,train,1,normal_machining,Normal machining,1_5_pre.csv,5,80,81920,83968,126976,123
1_5_w0081,train,1,normal_machining,Normal machining,1_5_pre.csv,5,81,82944,84992,126976,123
1_5_w0082,train,1,normal_machining,Normal machining,1_5_pre.csv,5,82,83968,86016,126976,123
1_5_w0083,train,1,normal_machining,Normal machining,1_5_pre.csv,5,83,84992,87040,126976,123
1_5_w0084,train,1,normal_machining,Normal machining,1_5_pre.csv,5,84,86016,88064,126976,123
1_5_w0085,train,1,normal_machining,Normal machining,1_5_pre.csv,5,85,87040,89088,126976,123
1_5_w0086,train,1,normal_machining,Normal machining,1_5_pre.csv,5,86,88064,90112,126976,123
1_5_w0087,train,1,normal_machining,Normal machining,1_5_pre.csv,5,87,89088,91136,126976,123
1_5_w0088,train,1,normal_machining,Normal machining,1_5_pre.csv,5,88,90112,92160,126976,123
1_5_w0089,train,1,normal_machining,Normal machining,1_5_pre.csv,5,89,91136,93184,126976,123
1_5_w0090,train,1,normal_machining,Normal machining,1_5_pre.csv,5,90,92160,94208,126976,123
1_5_w0091,train,1,normal_machining,Normal machining,1_5_pre.csv,5,91,93184,95232,126976,123
1_5_w0092,train,1,normal_machining,Normal machining,1_5_pre.csv,5,92,94208,96256,126976,123
1_5_w0093,train,1,normal_machining,Normal machining,1_5_pre.csv,5,93,95232,97280,126976,123
1_5_w0094,train,1,normal_machining,Normal machining,1_5_pre.csv,5,94,96256,98304,126976,123
1_5_w0095,train,1,normal_machining,Normal machining,1_5_pre.csv,5,95,97280,99328,126976,123
1_5_w0096,train,1,normal_machining,Normal machining,1_5_pre.csv,5,96,98304,100352,126976,123
1_5_w0097,train,1,normal_machining,Normal machining,1_5_pre.csv,5,97,99328,101376,126976,123
1_5_w0098,train,1,normal_machining,Normal machining,1_5_pre.csv,5,98,100352,102400,126976,123
1_5_w0099,train,1,normal_machining,Normal machining,1_5_pre.csv,5,99,101376,103424,126976,123
1_5_w0100,train,1,normal_machining,Normal machining,1_5_pre.csv,5,100,102400,104448,126976,123
1_5_w0101,train,1,normal_machining,Normal machining,1_5_pre.csv,5,101,103424,105472,126976,123
1_5_w0102,train,1,normal_machining,Normal machining,1_5_pre.csv,5,102,104448,106496,126976,123
1_5_w0103,train,1,normal_machining,Normal machining,1_5_pre.csv,5,103,105472,107520,126976,123
1_5_w0104,train,1,normal_machining,Normal machining,1_5_pre.csv,5,104,106496,108544,126976,123
1_5_w0105,train,1,normal_machining,Normal machining,1_5_pre.csv,5,105,107520,109568,126976,123
1_5_w0106,train,1,normal_machining,Normal machining,1_5_pre.csv,5,106,108544,110592,126976,123
1_5_w0107,train,1,normal_machining,Normal machining,1_5_pre.csv,5,107,109568,111616,126976,123
1_5_w0108,train,1,normal_machining,Normal machining,1_5_pre.csv,5,108,110592,112640,126976,123
1_5_w0109,train,1,normal_machining,Normal machining,1_5_pre.csv,5,109,111616,113664,126976,123
1_5_w0110,train,1,normal_machining,Normal machining,1_5_pre.csv,5,110,112640,114688,126976,123
1_5_w0111,train,1,normal_machining,Normal machining,1_5_pre.csv,5,111,113664,115712,126976,123
1_5_w0112,train,1,normal_machining,Normal machining,1_5_pre.csv,5,112,114688,116736,126976,123
1_5_w0113,train,1,normal_machining,Normal machining,1_5_pre.csv,5,113,115712,117760,126976,123
1_5_w0114,train,1,normal_machining,Normal machining,1_5_pre.csv,5,114,116736,118784,126976,123
1_5_w0115,train,1,normal_machining,Normal machining,1_5_pre.csv,5,115,117760,119808,126976,123
1_5_w0116,train,1,normal_machining,Normal machining,1_5_pre.csv,5,116,118784,120832,126976,123
1_5_w0117,train,1,normal_machining,Normal machining,1_5_pre.csv,5,117,119808,121856,126976,123
1_5_w0118,train,1,normal_machining,Normal machining,1_5_pre.csv,5,118,120832,122880,126976,123
1_5_w0119,train,1,normal_machining,Normal machining,1_5_pre.csv,5,119,121856,123904,126976,123
1_5_w0120,train,1,normal_machining,Normal machining,1_5_pre.csv,5,120,122880,124928,126976,123
1_5_w0121,train,1,normal_machining,Normal machining,1_5_pre.csv,5,121,123904,125952,126976,123
1_5_w0122,train,1,normal_machining,Normal machining,1_5_pre.csv,5,122,124928,126976,126976,123
1_7_w0000,test,1,normal_machining,Normal machining,1_7.csv,7,0,0,2048,86016,83
1_7_w0001,test,1,normal_machining,Normal machining,1_7.csv,7,1,1024,3072,86016,83
1_7_w0002,test,1,normal_machining,Normal machining,1_7.csv,7,2,2048,4096,86016,83
1_7_w0003,test,1,normal_machining,Normal machining,1_7.csv,7,3,3072,5120,86016,83
1_7_w0004,test,1,normal_machining,Normal machining,1_7.csv,7,4,4096,6144,86016,83
1_7_w0005,test,1,normal_machining,Normal machining,1_7.csv,7,5,5120,7168,86016,83
1_7_w0006,test,1,normal_machining,Normal machining,1_7.csv,7,6,6144,8192,86016,83
1_7_w0007,test,1,normal_machining,Normal machining,1_7.csv,7,7,7168,9216,86016,83
1_7_w0008,test,1,normal_machining,Normal machining,1_7.csv,7,8,8192,10240,86016,83
1_7_w0009,test,1,normal_machining,Normal machining,1_7.csv,7,9,9216,11264,86016,83
1_7_w0010,test,1,normal_machining,Normal machining,1_7.csv,7,10,10240,12288,86016,83
1_7_w0011,test,1,normal_machining,Normal machining,1_7.csv,7,11,11264,13312,86016,83
1_7_w0012,test,1,normal_machining,Normal machining,1_7.csv,7,12,12288,14336,86016,83
1_7_w0013,test,1,normal_machining,Normal machining,1_7.csv,7,13,13312,15360,86016,83
1_7_w0014,test,1,normal_machining,Normal machining,1_7.csv,7,14,14336,16384,86016,83
1_7_w0015,test,1,normal_machining,Normal machining,1_7.csv,7,15,15360,17408,86016,83
1_7_w0016,test,1,normal_machining,Normal machining,1_7.csv,7,16,16384,18432,86016,83
1_7_w0017,test,1,normal_machining,Normal machining,1_7.csv,7,17,17408,19456,86016,83
1_7_w0018,test,1,normal_machining,Normal machining,1_7.csv,7,18,18432,20480,86016,83
1_7_w0019,test,1,normal_machining,Normal machining,1_7.csv,7,19,19456,21504,86016,83
1_7_w0020,test,1,normal_machining,Normal machining,1_7.csv,7,20,20480,22528,86016,83
1_7_w0021,test,1,normal_machining,Normal machining,1_7.csv,7,21,21504,23552,86016,83
1_7_w0022,test,1,normal_machining,Normal machining,1_7.csv,7,22,22528,24576,86016,83
1_7_w0023,test,1,normal_machining,Normal machining,1_7.csv,7,23,23552,25600,86016,83
1_7_w0024,test,1,normal_machining,Normal machining,1_7.csv,7,24,24576,26624,86016,83
1_7_w0025,test,1,normal_machining,Normal machining,1_7.csv,7,25,25600,27648,86016,83
1_7_w0026,test,1,normal_machining,Normal machining,1_7.csv,7,26,26624,28672,86016,83
1_7_w0027,test,1,normal_machining,Normal machining,1_7.csv,7,27,27648,29696,86016,83
1_7_w0028,test,1,normal_machining,Normal machining,1_7.csv,7,28,28672,30720,86016,83
1_7_w0029,test,1,normal_machining,Normal machining,1_7.csv,7,29,29696,31744,86016,83
1_7_w0030,test,1,normal_machining,Normal machining,1_7.csv,7,30,30720,32768,86016,83
1_7_w0031,test,1,normal_machining,Normal machining,1_7.csv,7,31,31744,33792,86016,83
1_7_w0032,test,1,normal_machining,Normal machining,1_7.csv,7,32,32768,34816,86016,83
1_7_w0033,test,1,normal_machining,Normal machining,1_7.csv,7,33,33792,35840,86016,83
1_7_w0034,test,1,normal_machining,Normal machining,1_7.csv,7,34,34816,36864,86016,83
1_7_w0035,test,1,normal_machining,Normal machining,1_7.csv,7,35,35840,37888,86016,83
1_7_w0036,test,1,normal_machining,Normal machining,1_7.csv,7,36,36864,38912,86016,83
1_7_w0037,test,1,normal_machining,Normal machining,1_7.csv,7,37,37888,39936,86016,83
1_7_w0038,test,1,normal_machining,Normal machining,1_7.csv,7,38,38912,40960,86016,83
1_7_w0039,test,1,normal_machining,Normal machining,1_7.csv,7,39,39936,41984,86016,83
1_7_w0040,test,1,normal_machining,Normal machining,1_7.csv,7,40,40960,43008,86016,83
1_7_w0041,test,1,normal_machining,Normal machining,1_7.csv,7,41,41984,44032,86016,83
1_7_w0042,test,1,normal_machining,Normal machining,1_7.csv,7,42,43008,45056,86016,83
1_7_w0043,test,1,normal_machining,Normal machining,1_7.csv,7,43,44032,46080,86016,83
1_7_w0044,test,1,normal_machining,Normal machining,1_7.csv,7,44,45056,47104,86016,83
1_7_w0045,test,1,normal_machining,Normal machining,1_7.csv,7,45,46080,48128,86016,83
1_7_w0046,test,1,normal_machining,Normal machining,1_7.csv,7,46,47104,49152,86016,83
1_7_w0047,test,1,normal_machining,Normal machining,1_7.csv,7,47,48128,50176,86016,83
1_7_w0048,test,1,normal_machining,Normal machining,1_7.csv,7,48,49152,51200,86016,83
1_7_w0049,test,1,normal_machining,Normal machining,1_7.csv,7,49,50176,52224,86016,83
1_7_w0050,test,1,normal_machining,Normal machining,1_7.csv,7,50,51200,53248,86016,83
1_7_w0051,test,1,normal_machining,Normal machining,1_7.csv,7,51,52224,54272,86016,83
1_7_w0052,test,1,normal_machining,Normal machining,1_7.csv,7,52,53248,55296,86016,83
1_7_w0053,test,1,normal_machining,Normal machining,1_7.csv,7,53,54272,56320,86016,83
1_7_w0054,test,1,normal_machining,Normal machining,1_7.csv,7,54,55296,57344,86016,83
1_7_w0055,test,1,normal_machining,Normal machining,1_7.csv,7,55,56320,58368,86016,83
1_7_w0056,test,1,normal_machining,Normal machining,1_7.csv,7,56,57344,59392,86016,83
1_7_w0057,test,1,normal_machining,Normal machining,1_7.csv,7,57,58368,60416,86016,83
1_7_w0058,test,1,normal_machining,Normal machining,1_7.csv,7,58,59392,61440,86016,83
1_7_w0059,test,1,normal_machining,Normal machining,1_7.csv,7,59,60416,62464,86016,83
1_7_w0060,test,1,normal_machining,Normal machining,1_7.csv,7,60,61440,63488,86016,83
1_7_w0061,test,1,normal_machining,Normal machining,1_7.csv,7,61,62464,64512,86016,83
1_7_w0062,test,1,normal_machining,Normal machining,1_7.csv,7,62,63488,65536,86016,83
1_7_w0063,test,1,normal_machining,Normal machining,1_7.csv,7,63,64512,66560,86016,83
1_7_w0064,test,1,normal_machining,Normal machining,1_7.csv,7,64,65536,67584,86016,83
1_7_w0065,test,1,normal_machining,Normal machining,1_7.csv,7,65,66560,68608,86016,83
1_7_w0066,test,1,normal_machining,Normal machining,1_7.csv,7,66,67584,69632,86016,83
1_7_w0067,test,1,normal_machining,Normal machining,1_7.csv,7,67,68608,70656,86016,83
1_7_w0068,test,1,normal_machining,Normal machining,1_7.csv,7,68,69632,71680,86016,83
1_7_w0069,test,1,normal_machining,Normal machining,1_7.csv,7,69,70656,72704,86016,83
1_7_w0070,test,1,normal_machining,Normal machining,1_7.csv,7,70,71680,73728,86016,83
1_7_w0071,test,1,normal_machining,Normal machining,1_7.csv,7,71,72704,74752,86016,83
1_7_w0072,test,1,normal_machining,Normal machining,1_7.csv,7,72,73728,75776,86016,83
1_7_w0073,test,1,normal_machining,Normal machining,1_7.csv,7,73,74752,76800,86016,83
1_7_w0074,test,1,normal_machining,Normal machining,1_7.csv,7,74,75776,77824,86016,83
1_7_w0075,test,1,normal_machining,Normal machining,1_7.csv,7,75,76800,78848,86016,83
1_7_w0076,test,1,normal_machining,Normal machining,1_7.csv,7,76,77824,79872,86016,83
1_7_w0077,test,1,normal_machining,Normal machining,1_7.csv,7,77,78848,80896,86016,83
1_7_w0078,test,1,normal_machining,Normal machining,1_7.csv,7,78,79872,81920,86016,83
1_7_w0079,test,1,normal_machining,Normal machining,1_7.csv,7,79,80896,82944,86016,83
1_7_w0080,test,1,normal_machining,Normal machining,1_7.csv,7,80,81920,83968,86016,83
1_7_w0081,test,1,normal_machining,Normal machining,1_7.csv,7,81,82944,84992,86016,83
1_7_w0082,test,1,normal_machining,Normal machining,1_7.csv,7,82,83968,86016,86016,83
1_8_w0000,test,1,normal_machining,Normal machining,1_8_pre.csv,8,0,0,2048,86016,83
1_8_w0001,test,1,normal_machining,Normal machining,1_8_pre.csv,8,1,1024,3072,86016,83
1_8_w0002,test,1,normal_machining,Normal machining,1_8_pre.csv,8,2,2048,4096,86016,83
1_8_w0003,test,1,normal_machining,Normal machining,1_8_pre.csv,8,3,3072,5120,86016,83
1_8_w0004,test,1,normal_machining,Normal machining,1_8_pre.csv,8,4,4096,6144,86016,83
1_8_w0005,test,1,normal_machining,Normal machining,1_8_pre.csv,8,5,5120,7168,86016,83
1_8_w0006,test,1,normal_machining,Normal machining,1_8_pre.csv,8,6,6144,8192,86016,83
1_8_w0007,test,1,normal_machining,Normal machining,1_8_pre.csv,8,7,7168,9216,86016,83
1_8_w0008,test,1,normal_machining,Normal machining,1_8_pre.csv,8,8,8192,10240,86016,83
1_8_w0009,test,1,normal_machining,Normal machining,1_8_pre.csv,8,9,9216,11264,86016,83
1_8_w0010,test,1,normal_machining,Normal machining,1_8_pre.csv,8,10,10240,12288,86016,83
1_8_w0011,test,1,normal_machining,Normal machining,1_8_pre.csv,8,11,11264,13312,86016,83
1_8_w0012,test,1,normal_machining,Normal machining,1_8_pre.csv,8,12,12288,14336,86016,83
1_8_w0013,test,1,normal_machining,Normal machining,1_8_pre.csv,8,13,13312,15360,86016,83
1_8_w0014,test,1,normal_machining,Normal machining,1_8_pre.csv,8,14,14336,16384,86016,83
1_8_w0015,test,1,normal_machining,Normal machining,1_8_pre.csv,8,15,15360,17408,86016,83
1_8_w0016,test,1,normal_machining,Normal machining,1_8_pre.csv,8,16,16384,18432,86016,83
1_8_w0017,test,1,normal_machining,Normal machining,1_8_pre.csv,8,17,17408,19456,86016,83
1_8_w0018,test,1,normal_machining,Normal machining,1_8_pre.csv,8,18,18432,20480,86016,83
1_8_w0019,test,1,normal_machining,Normal machining,1_8_pre.csv,8,19,19456,21504,86016,83
1_8_w0020,test,1,normal_machining,Normal machining,1_8_pre.csv,8,20,20480,22528,86016,83
1_8_w0021,test,1,normal_machining,Normal machining,1_8_pre.csv,8,21,21504,23552,86016,83
1_8_w0022,test,1,normal_machining,Normal machining,1_8_pre.csv,8,22,22528,24576,86016,83
1_8_w0023,test,1,normal_machining,Normal machining,1_8_pre.csv,8,23,23552,25600,86016,83
1_8_w0024,test,1,normal_machining,Normal machining,1_8_pre.csv,8,24,24576,26624,86016,83
1_8_w0025,test,1,normal_machining,Normal machining,1_8_pre.csv,8,25,25600,27648,86016,83
1_8_w0026,test,1,normal_machining,Normal machining,1_8_pre.csv,8,26,26624,28672,86016,83
1_8_w0027,test,1,normal_machining,Normal machining,1_8_pre.csv,8,27,27648,29696,86016,83
1_8_w0028,test,1,normal_machining,Normal machining,1_8_pre.csv,8,28,28672,30720,86016,83
1_8_w0029,test,1,normal_machining,Normal machining,1_8_pre.csv,8,29,29696,31744,86016,83
1_8_w0030,test,1,normal_machining,Normal machining,1_8_pre.csv,8,30,30720,32768,86016,83
1_8_w0031,test,1,normal_machining,Normal machining,1_8_pre.csv,8,31,31744,33792,86016,83
1_8_w0032,test,1,normal_machining,Normal machining,1_8_pre.csv,8,32,32768,34816,86016,83
1_8_w0033,test,1,normal_machining,Normal machining,1_8_pre.csv,8,33,33792,35840,86016,83
1_8_w0034,test,1,normal_machining,Normal machining,1_8_pre.csv,8,34,34816,36864,86016,83
1_8_w0035,test,1,normal_machining,Normal machining,1_8_pre.csv,8,35,35840,37888,86016,83
1_8_w0036,test,1,normal_machining,Normal machining,1_8_pre.csv,8,36,36864,38912,86016,83
1_8_w0037,test,1,normal_machining,Normal machining,1_8_pre.csv,8,37,37888,39936,86016,83
1_8_w0038,test,1,normal_machining,Normal machining,1_8_pre.csv,8,38,38912,40960,86016,83
1_8_w0039,test,1,normal_machining,Normal machining,1_8_pre.csv,8,39,39936,41984,86016,83
1_8_w0040,test,1,normal_machining,Normal machining,1_8_pre.csv,8,40,40960,43008,86016,83
1_8_w0041,test,1,normal_machining,Normal machining,1_8_pre.csv,8,41,41984,44032,86016,83
1_8_w0042,test,1,normal_machining,Normal machining,1_8_pre.csv,8,42,43008,45056,86016,83
1_8_w0043,test,1,normal_machining,Normal machining,1_8_pre.csv,8,43,44032,46080,86016,83
1_8_w0044,test,1,normal_machining,Normal machining,1_8_pre.csv,8,44,45056,47104,86016,83
1_8_w0045,test,1,normal_machining,Normal machining,1_8_pre.csv,8,45,46080,48128,86016,83
1_8_w0046,test,1,normal_machining,Normal machining,1_8_pre.csv,8,46,47104,49152,86016,83
1_8_w0047,test,1,normal_machining,Normal machining,1_8_pre.csv,8,47,48128,50176,86016,83
1_8_w0048,test,1,normal_machining,Normal machining,1_8_pre.csv,8,48,49152,51200,86016,83
1_8_w0049,test,1,normal_machining,Normal machining,1_8_pre.csv,8,49,50176,52224,86016,83
1_8_w0050,test,1,normal_machining,Normal machining,1_8_pre.csv,8,50,51200,53248,86016,83
1_8_w0051,test,1,normal_machining,Normal machining,1_8_pre.csv,8,51,52224,54272,86016,83
1_8_w0052,test,1,normal_machining,Normal machining,1_8_pre.csv,8,52,53248,55296,86016,83
1_8_w0053,test,1,normal_machining,Normal machining,1_8_pre.csv,8,53,54272,56320,86016,83
1_8_w0054,test,1,normal_machining,Normal machining,1_8_pre.csv,8,54,55296,57344,86016,83
1_8_w0055,test,1,normal_machining,Normal machining,1_8_pre.csv,8,55,56320,58368,86016,83
1_8_w0056,test,1,normal_machining,Normal machining,1_8_pre.csv,8,56,57344,59392,86016,83
1_8_w0057,test,1,normal_machining,Normal machining,1_8_pre.csv,8,57,58368,60416,86016,83
1_8_w0058,test,1,normal_machining,Normal machining,1_8_pre.csv,8,58,59392,61440,86016,83
1_8_w0059,test,1,normal_machining,Normal machining,1_8_pre.csv,8,59,60416,62464,86016,83
1_8_w0060,test,1,normal_machining,Normal machining,1_8_pre.csv,8,60,61440,63488,86016,83
1_8_w0061,test,1,normal_machining,Normal machining,1_8_pre.csv,8,61,62464,64512,86016,83
1_8_w0062,test,1,normal_machining,Normal machining,1_8_pre.csv,8,62,63488,65536,86016,83
1_8_w0063,test,1,normal_machining,Normal machining,1_8_pre.csv,8,63,64512,66560,86016,83
1_8_w0064,test,1,normal_machining,Normal machining,1_8_pre.csv,8,64,65536,67584,86016,83
1_8_w0065,test,1,normal_machining,Normal machining,1_8_pre.csv,8,65,66560,68608,86016,83
1_8_w0066,test,1,normal_machining,Normal machining,1_8_pre.csv,8,66,67584,69632,86016,83
1_8_w0067,test,1,normal_machining,Normal machining,1_8_pre.csv,8,67,68608,70656,86016,83
1_8_w0068,test,1,normal_machining,Normal machining,1_8_pre.csv,8,68,69632,71680,86016,83
1_8_w0069,test,1,normal_machining,Normal machining,1_8_pre.csv,8,69,70656,72704,86016,83
1_8_w0070,test,1,normal_machining,Normal machining,1_8_pre.csv,8,70,71680,73728,86016,83
1_8_w0071,test,1,normal_machining,Normal machining,1_8_pre.csv,8,71,72704,74752,86016,83
1_8_w0072,test,1,normal_machining,Normal machining,1_8_pre.csv,8,72,73728,75776,86016,83
1_8_w0073,test,1,normal_machining,Normal machining,1_8_pre.csv,8,73,74752,76800,86016,83
1_8_w0074,test,1,normal_machining,Normal machining,1_8_pre.csv,8,74,75776,77824,86016,83
1_8_w0075,test,1,normal_machining,Normal machining,1_8_pre.csv,8,75,76800,78848,86016,83
1_8_w0076,test,1,normal_machining,Normal machining,1_8_pre.csv,8,76,77824,79872,86016,83
1_8_w0077,test,1,normal_machining,Normal machining,1_8_pre.csv,8,77,78848,80896,86016,83
1_8_w0078,test,1,normal_machining,Normal machining,1_8_pre.csv,8,78,79872,81920,86016,83
1_8_w0079,test,1,normal_machining,Normal machining,1_8_pre.csv,8,79,80896,82944,86016,83
1_8_w0080,test,1,normal_machining,Normal machining,1_8_pre.csv,8,80,81920,83968,86016,83
1_8_w0081,test,1,normal_machining,Normal machining,1_8_pre.csv,8,81,82944,84992,86016,83
1_8_w0082,test,1,normal_machining,Normal machining,1_8_pre.csv,8,82,83968,86016,86016,83
2_10_w0000,train,2,lead_screw_anomaly,Lead-screw anomaly,2_10_pre.csv,10,0,0,2048,122880,119
2_10_w0001,train,2,lead_screw_anomaly,Lead-screw anomaly,2_10_pre.csv,10,1,1024,3072,122880,119
